# Biokinesis-SDK Export,
# sensor_id: 1,
# label: Xiao_Arm,
# signal: emg_filtered,
# unit: uV,
# exported_at: 2026-05-02T23:18:19,
timestamp_us,emg_uV
1004026633,-25860.09722
1004027633,-33953.74372
1004028633,-21974.99892
1004029633,-4275.216731
1004030633,4918.293437
1004031633,4886.286341
1004032633,2237.423106
1004033633,754.625665
1004034633,292.993903
1004035633,118.10099
1004036399,468.233972
1004037399,-2404.295893
1004038399,4016.372589
1004039399,11912.31163
1004040399,8523.103324
1004041399,-8708.918611
1004042399,-24848.83376
1004043399,-24130.67841
1004044399,-11380.35099
1004045399,-1993.871348
1004047141,-42787.27172
1004048141,-58472.69404
1004049141,-50092.70048
1004050141,-31783.7612
1004051141,-11750.95678
1004052141,12572.6767
1004053141,32706.17596
1004054141,32245.71565
1004055141,15760.6823
1004056141,3049.922642
1004056907,24925.42668
1004057907,50474.2608
1004058907,62602.65462
1004059907,63960.66182
1004060907,48002.35408
1004061907,7418.486477
1004062907,-35460.60286
1004063907,-44813.7298
1004064907,-23737.94707
1004065907,-4944.286456
1004066672,-27178.11172
1004067672,-81639.66683
1004068672,-101436.1198
1004069672,-96744.99564
1004070672,-76134.45055
1004071672,-36242.45122
1004072672,8231.15007
1004073672,26720.7588
1004074672,16963.75367
1004075672,4342.15063
1004076438,-7292.300481
1004077438,3615.525271
1004078438,17830.46478
1004079438,26003.69571
1004080438,21302.25661
1004081438,6069.331954
1004082438,-8042.017258
1004083438,-11066.75013
1004084438,-5794.907614
1004085438,-1234.471427
1004087180,-4019.478979
1004088180,-625.850947
1004089180,2041.841803
1004090180,341.800434
1004091180,-2925.478301
1004092180,-1369.083244
1004093180,4420.119842
1004094180,6899.731276
1004095180,3985.597211
1004096180,814.028209
1004096946,49142.83202
1004097946,54984.51225
1004098946,46960.25095
1004099946,30970.24778
1004100946,3522.547978
1004101946,-37182.71837
1004102946,-67341.25913
1004103946,-59585.78569
1004104946,-27275.67215
1004105946,-4741.304619
1004106711,-74641.9356
1004107711,-108635.2916
1004108711,-99993.57081
1004109711,-67891.07767
1004110711,-25676.25871
1004111711,25087.73228
1004112711,63126.64377
1004113711,60162.92669
1004114711,28723.86879
1004115711,5490.864866
1004116477,48544.76187
1004117477,52963.93115
1004118477,33015.41557
1004119477,2768.26122
1004120477,-22580.36764
1004121477,-36872.36287
1004122477,-37442.48406
1004123477,-25177.06055
1004124477,-9830.247538
1004125477,-1396.533016
1004126243,-14431.36819
1004127243,-7334.625489
1004128243,10027.20794
1004129243,28093.67082
1004130243,32263.89476
1004131243,16703.27184
1004132243,-5218.358998
1004133243,-13985.29632
1004134243,-8448.432952
1004135243,-1916.159513
1004136985,-30788.66003
1004137985,-46941.84957
1004138985,-44033.6826
1004139985,-31886.08824
1004140985,-16231.55871
1004141985,4869.640131
1004142985,23474.61267
1004143985,25001.83614
1004144985,12582.23282
1004145985,2533.972329
1004146750,12416.34082
1004147750,22053.31273
1004148750,21798.36254
1004149750,18284.69328
1004150750,14347.4018
1004151750,6169.229367
1004152750,-4470.943925
1004153750,-8772.873761
1004154750,-5286.538238
1004155750,-1246.604459
1004156516,16100.02084
1004157516,-1418.725322
1004158516,-12395.52644
1004159516,-18827.42458
1004160516,-26934.30262
1004161516,-35228.53514
1004162516,-34699.49006
1004163516,-22564.62376
1004164516,-8264.061022
1004165516,-861.479302
1004166282,-40570.29792
1004167282,-44243.23982
1004168282,-22927.45822
1004169282,7400.097717
1004170282,26932.97915
1004171282,27822.29331
1004172282,16372.49084
1004173282,4980.401376
1004174282,192.080179
1004175282,-333.48496
1004177024,-5601.452149
1004178024,-37068.60404
1004179024,-54619.92876
1004180024,-59537.67854
1004181024,-51904.38338
1004182024,-28176.2809
1004183024,1247.594709
1004184024,15080.45823
1004185024,10282.51744
1004186024,2715.40262
1004186789,-3746.102376
1004187789,21577.25489
1004188789,39244.04323
1004189789,45230.8757
1004190789,39136.86913
1004191789,21837.81674
1004192789,1872.665317
1004193789,-7816.752742
1004194789,-5798.317165
1004195789,-1653.947254
1004196555,31240.65679
1004197555,10788.19323
1004198555,-9247.143694
1004199555,-24630.39927
1004200555,-37424.50281
1004201555,-46882.7865
1004202555,-45256.40109
1004203555,-29661.26601
1004204555,-11108.75089
1004205555,-1242.505335
1004206321,-41290.26336
1004207321,-42203.39837
1004208321,-19051.86594
1004209321,7710.36787
1004210321,20828.78469
1004211321,19902.44887
1004212321,12970.69735
1004213321,6128.320945
1004214321,1830.121135
1004215321,145.017265
1004217063,-25884.56146
1004218063,-34058.99479
1004219063,-29570.42278
1004220063,-12626.7289
1004221063,9756.495567
1004222063,28038.03572
1004223063,33125.49036
1004224063,23480.23982
1004225063,9354.476719
1004226063,1395.368009
1004226829,16683.7894
1004227829,6751.691519
1004228829,-5595.53664
1004229829,-14362.07534
1004230829,-18087.36705
1004231829,-18443.03489
1004232829,-15720.22239
1004233829,-9810.404097
1004234829,-3611.368335
1004235829,-362.10268
1004236594,-19741.86428
1004237594,-33320.48028
1004238594,-29400.44418
1004239594,-14330.39551
1004240594,-147.912691
1004241594,6444.782432
1004242594,6097.127502
1004243594,3105.015334
1004244594,933.699478
1004245594,191.569915
1004246360,-11176.36277
1004247360,-34957.26123
1004248360,-44247.85852
1004249360,-44159.06659
1004250360,-37150.75465
1004251360,-19200.85453
1004252360,3189.529474
1004253360,13342.06615
1004254360,8720.720009
1004255360,2226.857071
1004257102,16262.97308
1004258102,36180.47322
1004259102,47572.72868
1004260102,44198.36487
1004261102,23158.08985
1004262102,-8829.808454
1004263102,-31739.11427
1004264102,-30296.77537
1004265102,-14148.85074
1004266102,-2674.045605
1004266868,-3504.485371
1004267868,-11051.5128
1004268868,-10858.34359
1004269868,-7524.669189
1004270868,-6637.457669
1004271868,-8481.432038
1004272868,-9201.67613
1004273868,-6500.137959
1004274868,-2525.109137
1004275868,-270.86386
1004276633,-9937.493594
1004277633,-19299.88805
1004278633,-20522.35571
1004279633,-19528.77182
1004280633,-17300.03425
1004281633,-8999.27009
1004282633,2890.499573
1004283633,8286.461433
1004284633,5245.172002
1004285633,1276.131902
1004286399,28073.34742
1004287399,41834.28142
1004288399,45929.40158
1004289399,38551.92007
1004290399,15895.97538
1004291399,-19812.36553
1004292399,-46956.4614
1004293399,-43666.43685
1004294399,-20392.06826
1004295399,-3704.363505
1004297141,-53286.95977
1004298141,-82780.19346
1004299141,-80873.50714
1004300141,-56913.59165
1004301141,-20664.56607
1004302141,22060.44032
1004303141,51577.51811
1004304141,47554.10144
1004305141,22236.61544
1004306141,4184.458141
1004306907,13604.13007
1004307907,9547.958368
1004308907,-1698.168637
1004309907,-12218.29509
1004310907,-15057.36348
1004311907,-9731.667619
1004312907,-1892.770506
1004313907,2187.096017
1004314907,1809.366828
1004315907,500.710798
1004316672,5481.920028
1004317672,22765.85005
1004318672,41104.69531
1004319672,54798.25298
1004320672,48130.66444
1004321672,12544.58237
1004322672,-28075.70342
1004323672,-38438.7062
1004324672,-20671.76274
1004325672,-4314.970345
1004326438,-29851.27026
1004327438,-73827.73492
1004328438,-89239.53129
1004329438,-85087.57873
1004330438,-65171.87797
1004331438,-24513.56513
1004332438,19443.11994
1004333438,34179.99381
1004334438,19760.56806
1004335438,4609.588721
1004337180,-4957.289307
1004338180,18306.88641
1004339180,36183.60107
1004340180,47938.00002
1004341180,49005.91325
1004342180,31619.85334
1004343180,3841.966181
1004344180,-11852.34611
1004345180,-9197.564501
1004346180,-2522.145029
1004346946,-19048.7347
1004347946,-52439.92523
1004348946,-70511.39362
1004349946,-71127.90316
1004350946,-50773.36495
1004351946,-10056.90275
1004352946,28099.12329
1004353946,35850.5399
1004354946,18835.35734
1004355946,4022.822458
1004356711,22910.56342
1004357711,17168.42708
1004358711,5634.068429
1004359711,-6270.319276
1004360711,-16348.4954
1004361711,-23757.63597
1004362711,-24551.9946
1004363711,-16764.57451
1004364711,-6502.785614
1004365711,-839.721594
1004366477,-8537.67326
1004367477,-5942.034574
1004368477,3821.136564
1004369477,12889.63796
1004370477,12998.55435
1004371477,3398.728865
1004372477,-7225.552818
1004373477,-9632.217963
1004374477,-5056.711769
1004375477,-1013.463719
1004376243,-4380.436983
1004377243,-14940.65477
1004378243,-16666.54891
1004379243,-15836.5325
1004380243,-16508.74347
1004381243,-14887.60133
1004382243,-8437.544373
1004383243,-1839.393636
1004384243,633.835692
1004385243,495.743624
1004386985,7271.723413
1004387985,11896.33755
1004388985,13809.06393
1004389985,12631.14626
1004390985,6982.7503
1004391985,-3644.213491
1004392985,-13156.19075
1004393985,-13480.94832
1004394985,-6634.180833
1004395985,-1267.304088
1004396750,-27806.74743
1004397750,-43283.27418
1004398750,-43319.21893
1004399750,-33013.8285
1004400750,-15261.40375
1004401750,9225.745387
1004402750,28542.98941
1004403750,28036.23817
1004404750,13502.63757
1004405750,2594.68523
1004406516,39568.21613
1004407516,38488.98926
1004408516,25684.59518
1004409516,7617.0245
1004410516,-13554.09166
1004411516,-36317.95726
1004412516,-48333.30568
1004413516,-38133.24182
1004414516,-16416.61447
1004415516,-2606.318164
1004416282,-48901.09363
1004417282,-55948.13316
1004418282,-34520.59932
1004419282,-3739.724621
1004420282,17923.67224
1004421282,26657.76449
1004422282,25068.70626
1004423282,16201.8519
1004424282,6250.211353
1004425282,918.716979
1004427024,-2400.134052
1004428024,-8262.091201
1004429024,-10460.93881
1004430024,-10038.13701
1004431024,-8058.182042
1004432024,-4693.986651
1004433024,-1126.048022
1004434024,733.812585
1004435024,725.359765
1004436024,260.152634
1004436789,-11002.02194
1004437789,-22597.83647
1004438789,-23922.62825
1004439789,-15741.18269
1004440789,-4159.514765
1004441789,4696.569053
1004442789,7593.156228
1004443789,5466.762512
1004444789,2164.400253
1004445789,411.553197
1004446555,-10073.14688
1004447555,-25878.21091
1004448555,-29470.95
1004449555,-24544.93294
1004450555,-16653.50884
1004451555,-6991.76402
1004452555,2140.167195
1004453555,5686.246609
1004454555,3576.90412
1004455555,948.202609
1004456321,-21647.22418
1004457321,-11932.29191
1004458321,7066.803171
1004459321,28562.77983
1004460321,39843.07645
1004461321,32286.6365
1004462321,12997.66688
1004463321,-1015.448451
1004464321,-3334.386811
1004465321,-1228.176443
1004467063,5269.733356
1004468063,-16166.28867
1004469063,-32028.45512
1004470063,-41837.02637
1004471063,-42536.87223
1004472063,-29376.56034
1004473063,-8717.292203
1004474063,4134.041927
1004475063,4671.394345
1004476063,1547.182553
1004476829,17877.66627
1004477829,20780.25111
1004478829,24966.44027
1004479829,23229.93927
1004480829,5897.66462
1004481829,-24940.77446
1004482829,-47188.42503
1004483829,-41366.31918
1004484829,-18651.52497
1004485829,-3170.011693
1004486594,-46716.37821
1004487594,-70280.23108
1004488594,-63651.79099
1004489594,-43572.46701
1004490594,-21146.35976
1004491594,6230.339481
1004492594,30095.27597
1004493594,32242.84667
1004494594,16338.67196
1004495594,3338.112559
1004496360,-6257.730975
1004497360,32272.24368
1004498360,62695.07002
1004499360,82636.07652
1004500360,82000.06703
1004501360,49645.65068
1004502360,3202.454635
1004503360,-20592.85249
1004504360,-14932.24219
1004505360,-3998.404069
1004507102,18204.06277
1004508102,-20055.44634
1004509102,-49645.41866
1004510102,-64857.08469
1004511102,-64829.30323
1004512102,-49053.69737
1004513102,-24434.11723
1004514102,-5398.911951
1004515102,1273.691654
1004516102,1301.138548
1004516868,-31343.29958
1004517868,-33164.72141
1004518868,-16143.95862
1004519868,4958.902155
1004520868,16439.58867
1004521868,16031.49852
1004522868,9353.419508
1004523868,3112.974802
1004524868,345.251167
1004525868,-121.360122
1004526633,-30014.69929
1004527633,-44775.16992
1004528633,-45193.68619
1004529633,-35122.26723
1004530633,-15477.07121
1004531633,13528.47334
1004532633,36761.20521
1004533633,35588.4333
1004534633,17045.17581
1004535633,3208.150055
1004536399,40391.97808
1004537399,64892.82849
1004538399,71265.69954
1004539399,63440.32398
1004540399,37112.65872
1004541399,-10989.42495
1004542399,-54044.33035
1004543399,-56636.46505
1004544399,-27986.38217
1004545399,-5440.472817
1004547141,-40899.16694
1004548141,-74712.90454
1004549141,-75412.12357
1004550141,-55480.3356
1004551141,-28921.36395
1004552141,92.300206
1004553141,22070.28027
1004554141,24386.04339
1004555141,12369.17615
1004556141,2680.782774
1004556907,-22992.03613
1004557907,-44948.08087
1004558907,-49646.05473
1004559907,-43016.07583
1004560907,-28426.85863
1004561907,-4386.467335
1004562907,18717.98966
1004563907,23645.18361
1004564907,12577.52633
1004565907,2706.881876
1004566672,12282.98273
1004567672,36489.57155
1004568672,49007.03959
1004569672,49319.04518
1004570672,36356.35281
1004571672,9802.205167
1004572672,-16405.91624
1004573672,-23081.56129
1004574672,-12558.52075
1004575672,-2768.137306
1004576438,-3382.700186
1004577438,-24687.74733
1004578438,-35352.34072
1004579438,-34079.86974
1004580438,-24785.95513
1004581438,-11587.92861
1004582438,-28.11852
1004583438,4556.879016
1004584438,3113.560161
1004585438,929.008598
1004587180,-11888.407
1004588180,-28378.68219
1004589180,-30052.17393
1004590180,-23252.24176
1004591180,-15976.45593
1004592180,-9063.961659
1004593180,-2060.595589
1004594180,1992.993927
1004595180,1932.554813
1004596180,683.993236
1004596946,-23616.01735
1004597946,-29328.84838
1004598946,-28077.82244
1004599946,-21587.16851
1004600946,-7077.205403
1004601946,15901.72348
1004602946,33505.90217
1004603946,30574.71768
1004604946,14157.23452
1004605946,2521.665761
1004606711,51101.55225
1004607711,49712.31354
1004608711,27611.18149
1004609711,-1448.843537
1004610711,-26244.31127
1004611711,-43089.08981
1004612711,-46389.79664
1004613711,-32794.38674
1004614711,-13233.71297
1004615711,-1912.350041
1004616477,-41937.81241
1004617477,-49629.17347
1004618477,-34097.70211
1004619477,-8541.2485
1004620477,13172.14492
1004621477,26311.67102
1004622477,28775.16523
1004623477,20260.42439
1004624477,8197.16774
1004625477,1269.897
1004626243,14064.74164
1004627243,3152.988498
1004628243,-10134.52647
1004629243,-22726.14412
1004630243,-29424.91342
1004631243,-25588.66675
1004632243,-13879.5079
1004633243,-3488.802784
1004634243,440.409418
1004635243,576.292643
1004636985,1699.131984
1004637985,412.460745
1004638985,3022.153773
1004639985,7635.484627
1004640985,7428.285288
1004641985,-1595.856496
1004642985,-12279.44748
1004643985,-13717.84242
1004644985,-6927.516085
1004645985,-1304.43021
1004646750,-8797.686389
1004647750,-31485.04785
1004648750,-40567.3869
1004649750,-42136.38455
1004650750,-38299.6343
1004651750,-23412.25676
1004652750,-2053.228293
1004653750,9569.454548
1004654750,7218.126921
1004655750,2006.491581
1004656516,11764.07451
1004657516,43322.34087
1004658516,71285.22825
1004659516,85686.85418
1004660516,68198.89355
1004661516,12820.61535
1004662516,-44336.90016
1004663516,-56315.69178
1004664516,-29547.31515
1004665516,-6103.250542
1004666282,-59376.19986
1004667282,-86081.91647
1004668282,-75049.8009
1004669282,-43237.08858
1004670282,-8547.789536
1004671282,23338.67707
1004672282,42425.71391
1004673282,37088.51401
1004674282,17069.47657
1004675282,3197.611892
1004677024,29660.23592
1004678024,18821.15815
1004679024,-4715.127509
1004680024,-30141.89551
1004681024,-43109.81852
1004682024,-36806.08243
1004683024,-18707.45841
1004684024,-3861.214351
1004685024,1064.482648
1004686024,844.243617
1004686789,-4413.444797
1004687789,10122.47825
1004688789,22450.31823
1004689789,27386.57222
1004690789,22948.04211
1004691789,10861.46342
1004692789,-1681.40841
1004693789,-6564.892657
1004694789,-4143.252164
1004695789,-1061.022422
1004696555,6588.23965
1004697555,-4108.277614
1004698555,-10128.88588
1004699555,-8892.695659
1004700555,-6144.575343
1004701555,-8386.675326
1004702555,-12885.59734
1004703555,-11859.73258
1004704555,-5602.977887
1004705555,-901.864143
1004706321,-21807.01871
1004707321,-49508.60188
1004708321,-56114.56767
1004709321,-49900.04274
1004710321,-36740.91602
1004711321,-14361.01152
1004712321,9385.310761
1004713321,17750.2891
1004714321,10461.05889
1004715321,2513.322532
1004717063,-2451.537368
1004718063,-150.661428
1004719063,1673.997092
1004720063,1981.641708
